layer,head,query_count,mean_full_norm,mean_top90_norm,mean_tail10_norm,mean_top90_cond_norm,mean_tail10_cond_norm,mean_top90_mass,mean_tail10_mass,mean_top90_token_count,mean_tail10_token_count,cos_full_top90,cos_full_tail10,cos_top90_tail10,cos_full_top90_cond,cos_full_tail10_cond,cos_top90_cond_tail10_cond,mean_l2_full_minus_top90,mean_l2_full_minus_tail10,mean_reconstruction_error
4,0,5000,1.02727160987854,0.9610656280517578,0.10579503753185272,1.066742924308777,1.0680382650375366,0.9009297317504883,0.09906825898885727,82.6652,7417.8348,0.9964639262199402,0.6564093977928162,0.5944087825775146,0.9964639262199402,0.6564093878746032,0.5944087837219239,0.1057945879817009,0.9610652767181397,2.428945507926983e-06
4,1,5000,1.4408364933013915,1.3759454399108886,0.11561173491477966,1.5199580099105834,1.2207081733703613,0.9052037002563477,0.09478567260503769,16.2602,7484.2398,0.9975710591316224,0.5775305892944336,0.5225384727478027,0.9975710530281067,0.5775305900573731,0.522538468170166,0.11561141929626464,1.3759451435089112,1.6539505997570814e-06
4,2,5000,0.6676557755470276,0.6485784823417664,0.10788985697031021,0.7048474374771119,1.5839643156051635,0.9291107238769531,0.0709000855088234,22.1774,7478.3226,0.9231073247909546,0.21460200028419493,-0.07893999562263489,0.9231073493003845,0.2146020014166832,-0.07894000836610794,0.10788539198637008,0.64858138256073,9.279413026524708e-06
4,3,5000,0.5369193483829499,0.5267417451381683,0.11481746644973755,0.5656325371265412,1.8512831352233887,0.9375573776245117,0.06244983576536178,2.931,7497.569,0.8946514163970948,0.17523665504455566,-0.18307126111984254,0.8946514395713806,0.17523665490150453,-0.18307127633094789,0.11481359909772873,0.5267455558300018,9.20613699418027e-06
4,4,5000,2.575993212890625,2.5271442714691164,0.12089444470405579,2.713811887741089,1.7129005537033082,0.9291039077758789,0.07090667340755463,2.4252,7498.0748,0.9982865034103393,0.41714533042907714,0.3711775102138519,0.9982865034103393,0.4171453303337097,0.3711775094509125,0.12089170756340027,2.5271431587219237,7.490887009771541e-06
4,5,5000,1.307980393600464,1.2554469190597535,0.15431260068416597,1.371479280090332,1.826989171409607,0.9152368148803711,0.08476928451061248,6.3846,7494.1154,0.9897564945220947,0.39104722604751585,0.27042973690032956,0.9897564945220947,0.39104722604751585,0.2704297387599945,0.1543079445362091,1.2554460613250733,1.274021210265346e-05
4,6,5000,1.1354970386505128,1.0372751497268677,0.18305232009887695,1.1413406248092652,2.0151488216400146,0.9088131774902344,0.0911675207734108,8.7916,7491.7084,0.9831205629348755,0.6036345613479615,0.46474392518997193,0.9831205554962158,0.6036345598220825,0.46474392671585085,0.18304594354629516,1.0372745429992676,1.0839455558743793e-05
4,7,5000,0.8399616856575012,0.8346677803993225,0.16405405118465424,0.9013555433273316,2.22811812210083,0.9259979873657227,0.0739977395772934,3.61,7496.89,0.9677714401245118,0.11610329993367195,-0.10192753391265869,0.9677714263916015,0.11610330031514168,-0.1019275309920311,0.1640459986448288,0.8346773543357849,1.5385007808799857e-05
4,8,5000,0.7553627492904663,0.7385278700828553,0.12228258912563324,0.7891692219734192,1.86077889213562,0.9349512924194336,0.06505433386564255,2.426,7498.074,0.9185012966156005,0.22879996542930603,-0.07027222923636436,0.918501290512085,0.22879996390342713,-0.07027222947478294,0.12227910878658295,0.7385294309616088,8.097043891029898e-06
4,9,5000,0.5198327737808227,0.5116025827407837,0.10302024335861205,0.5457863010406494,1.7548459886550902,0.9405316528320312,0.05948056352138519,12.0342,7488.4658,0.9112434489250183,0.122578125,-0.19679731369018555,0.9112434457778931,0.12257812564373016,-0.196797309923172,0.10301583020687104,0.5116059211730957,1.0513439476198982e-05
4,10,5000,1.2792702403068543,1.2518185759544374,0.09332510410547257,1.3837643617630004,0.977877258682251,0.9038286346435547,0.0961763838648796,145.0948,7355.4052,0.994531090927124,0.3301416034698486,0.24383978090286254,0.994531092453003,0.33014160499572753,0.24383978242874146,0.09331844339370728,1.251812588596344,1.7439736996311693e-05
4,11,5000,1.0253964431762694,0.9927241768836975,0.0971237090587616,1.1015736373901368,0.989211918258667,0.9016233821868896,0.09837023600339889,188.415,7312.085,0.992483131980896,0.3727720998287201,0.27075158805847166,0.9924831227302551,0.37277209601402284,0.2707515859365463,0.09711896231174469,0.9927189611434937,1.517756086832378e-05
4,12,5000,0.960919350528717,0.8725814877510071,0.15253876259326934,0.9693124052047729,1.531064885520935,0.900309013080597,0.0996750346660614,1211.2766,6289.2234,0.9796942930221557,0.6494730785369873,0.5099126260757446,0.979694282245636,0.649473084449768,0.5099126160621643,0.1525293969631195,0.872570951461792,1.6742283978965133e-05
4,13,5000,1.345339980316162,1.2634851392745972,0.17148688914775848,1.4016471742630006,1.7574886558532714,0.9020319466590881,0.09798186439275741,206.1894,7294.3106,0.9803284233093261,0.5378812573432923,0.3896197253227234,0.9803284248352051,0.5378812589645385,0.3896197215080261,0.17147399368286131,1.2634711297988892,2.4221779935760423e-05
