step,tokens,loss,model
33610,4405329920,3.41,old_baseline_4e_top1
33620,4406640640,3.4184,old_baseline_4e_top1
33630,4407951360,3.3545,old_baseline_4e_top1
33640,4409262080,3.3625,old_baseline_4e_top1
10,1310720,12.1255,old_rawroute_fullinput_4e_top1
20,2621440,12.0788,old_rawroute_fullinput_4e_top1
30,3932160,11.9643,old_rawroute_fullinput_4e_top1
40,5242880,11.7402,old_rawroute_fullinput_4e_top1
50,6553600,11.3864,old_rawroute_fullinput_4e_top1
60,7864320,11.0179,old_rawroute_fullinput_4e_top1
70,9175040,10.7745,old_rawroute_fullinput_4e_top1
80,10485760,10.5585,old_rawroute_fullinput_4e_top1
90,11796480,10.4556,old_rawroute_fullinput_4e_top1
100,13107200,10.3455,old_rawroute_fullinput_4e_top1
110,14417920,10.279,old_rawroute_fullinput_4e_top1
120,15728640,10.1131,old_rawroute_fullinput_4e_top1
130,17039360,10.0049,old_rawroute_fullinput_4e_top1
140,18350080,9.868,old_rawroute_fullinput_4e_top1
150,19660800,9.7507,old_rawroute_fullinput_4e_top1
160,20971520,9.6078,old_rawroute_fullinput_4e_top1
170,22282240,9.4921,old_rawroute_fullinput_4e_top1
180,23592960,9.389,old_rawroute_fullinput_4e_top1
190,24903680,9.224,old_rawroute_fullinput_4e_top1
200,26214400,9.0793,old_rawroute_fullinput_4e_top1
210,27525120,8.9534,old_rawroute_fullinput_4e_top1
220,28835840,8.8265,old_rawroute_fullinput_4e_top1
230,30146560,8.6402,old_rawroute_fullinput_4e_top1
240,31457280,8.5798,old_rawroute_fullinput_4e_top1
250,32768000,8.4428,old_rawroute_fullinput_4e_top1
260,34078720,8.3661,old_rawroute_fullinput_4e_top1
270,35389440,8.2569,old_rawroute_fullinput_4e_top1
280,36700160,8.1735,old_rawroute_fullinput_4e_top1
290,38010880,8.038,old_rawroute_fullinput_4e_top1
300,39321600,8.0112,old_rawroute_fullinput_4e_top1
310,40632320,7.8951,old_rawroute_fullinput_4e_top1
320,41943040,7.8598,old_rawroute_fullinput_4e_top1
330,43253760,7.8728,old_rawroute_fullinput_4e_top1
340,44564480,7.7953,old_rawroute_fullinput_4e_top1
350,45875200,7.7392,old_rawroute_fullinput_4e_top1
360,47185920,7.6775,old_rawroute_fullinput_4e_top1
370,48496640,7.6662,old_rawroute_fullinput_4e_top1
380,49807360,7.6709,old_rawroute_fullinput_4e_top1
390,51118080,7.6022,old_rawroute_fullinput_4e_top1
400,52428800,7.6001,old_rawroute_fullinput_4e_top1
410,53739520,7.5997,old_rawroute_fullinput_4e_top1
420,55050240,7.4982,old_rawroute_fullinput_4e_top1
430,56360960,7.4865,old_rawroute_fullinput_4e_top1
440,57671680,7.5058,old_rawroute_fullinput_4e_top1
450,58982400,7.4537,old_rawroute_fullinput_4e_top1
460,60293120,7.4454,old_rawroute_fullinput_4e_top1
470,61603840,7.42,old_rawroute_fullinput_4e_top1
480,62914560,7.3166,old_rawroute_fullinput_4e_top1
490,64225280,7.2561,old_rawroute_fullinput_4e_top1
500,65536000,7.244,old_rawroute_fullinput_4e_top1
510,66846720,7.2315,old_rawroute_fullinput_4e_top1
520,68157440,7.191,old_rawroute_fullinput_4e_top1
530,69468160,7.1444,old_rawroute_fullinput_4e_top1
540,70778880,7.1697,old_rawroute_fullinput_4e_top1
550,72089600,7.1325,old_rawroute_fullinput_4e_top1
560,73400320,7.0243,old_rawroute_fullinput_4e_top1
570,74711040,7.0412,old_rawroute_fullinput_4e_top1
580,76021760,7.0053,old_rawroute_fullinput_4e_top1
590,77332480,7.0055,old_rawroute_fullinput_4e_top1
600,78643200,6.9045,old_rawroute_fullinput_4e_top1
610,79953920,6.8833,old_rawroute_fullinput_4e_top1
620,81264640,6.9358,old_rawroute_fullinput_4e_top1
630,82575360,6.9399,old_rawroute_fullinput_4e_top1
640,83886080,6.7394,old_rawroute_fullinput_4e_top1
650,85196800,6.8791,old_rawroute_fullinput_4e_top1
660,86507520,6.7992,old_rawroute_fullinput_4e_top1
670,87818240,6.6467,old_rawroute_fullinput_4e_top1
680,89128960,6.6726,old_rawroute_fullinput_4e_top1
690,90439680,6.6872,old_rawroute_fullinput_4e_top1
700,91750400,6.6627,old_rawroute_fullinput_4e_top1
710,93061120,6.5995,old_rawroute_fullinput_4e_top1
720,94371840,6.5522,old_rawroute_fullinput_4e_top1
730,95682560,6.5403,old_rawroute_fullinput_4e_top1
740,96993280,6.571,old_rawroute_fullinput_4e_top1
750,98304000,6.5203,old_rawroute_fullinput_4e_top1
760,99614720,6.5101,old_rawroute_fullinput_4e_top1
770,100925440,6.4899,old_rawroute_fullinput_4e_top1
780,102236160,6.5331,old_rawroute_fullinput_4e_top1
790,103546880,6.4292,old_rawroute_fullinput_4e_top1
800,104857600,6.3517,old_rawroute_fullinput_4e_top1
810,106168320,6.3129,old_rawroute_fullinput_4e_top1
820,107479040,6.4598,old_rawroute_fullinput_4e_top1
830,108789760,6.4422,old_rawroute_fullinput_4e_top1
840,110100480,6.3564,old_rawroute_fullinput_4e_top1
850,111411200,6.2921,old_rawroute_fullinput_4e_top1
860,112721920,6.498,old_rawroute_fullinput_4e_top1
870,114032640,6.3749,old_rawroute_fullinput_4e_top1
880,115343360,6.3592,old_rawroute_fullinput_4e_top1
890,116654080,6.2364,old_rawroute_fullinput_4e_top1
900,117964800,6.225,old_rawroute_fullinput_4e_top1
910,119275520,6.2525,old_rawroute_fullinput_4e_top1
920,120586240,6.3242,old_rawroute_fullinput_4e_top1
930,121896960,6.2301,old_rawroute_fullinput_4e_top1
940,123207680,6.1654,old_rawroute_fullinput_4e_top1
950,124518400,6.19,old_rawroute_fullinput_4e_top1
960,125829120,6.2,old_rawroute_fullinput_4e_top1
970,127139840,6.1939,old_rawroute_fullinput_4e_top1
980,128450560,6.2038,old_rawroute_fullinput_4e_top1
990,129761280,6.1165,old_rawroute_fullinput_4e_top1
1000,131072000,6.156,old_rawroute_fullinput_4e_top1
1010,132382720,6.0917,old_rawroute_fullinput_4e_top1
1020,133693440,6.1198,old_rawroute_fullinput_4e_top1
1030,135004160,6.0282,old_rawroute_fullinput_4e_top1
1040,136314880,6.0864,old_rawroute_fullinput_4e_top1
1050,137625600,6.0809,old_rawroute_fullinput_4e_top1
1060,138936320,6.078,old_rawroute_fullinput_4e_top1
1070,140247040,6.1249,old_rawroute_fullinput_4e_top1
1080,141557760,6.1079,old_rawroute_fullinput_4e_top1
1090,142868480,6.1105,old_rawroute_fullinput_4e_top1
1100,144179200,5.999,old_rawroute_fullinput_4e_top1
1110,145489920,5.964,old_rawroute_fullinput_4e_top1
1120,146800640,5.8978,old_rawroute_fullinput_4e_top1
1130,148111360,5.9871,old_rawroute_fullinput_4e_top1
1140,149422080,5.8996,old_rawroute_fullinput_4e_top1
1150,150732800,5.9533,old_rawroute_fullinput_4e_top1
1160,152043520,6.0177,old_rawroute_fullinput_4e_top1
1170,153354240,5.9119,old_rawroute_fullinput_4e_top1
1180,154664960,5.9092,old_rawroute_fullinput_4e_top1
1190,155975680,5.9234,old_rawroute_fullinput_4e_top1
1200,157286400,5.8638,old_rawroute_fullinput_4e_top1
1210,158597120,5.8803,old_rawroute_fullinput_4e_top1
1220,159907840,5.8708,old_rawroute_fullinput_4e_top1
1230,161218560,5.8024,old_rawroute_fullinput_4e_top1
1240,162529280,5.8642,old_rawroute_fullinput_4e_top1
1250,163840000,5.9062,old_rawroute_fullinput_4e_top1
1260,165150720,5.764,old_rawroute_fullinput_4e_top1
1270,166461440,5.7143,old_rawroute_fullinput_4e_top1
1280,167772160,5.7598,old_rawroute_fullinput_4e_top1
1290,169082880,5.7444,old_rawroute_fullinput_4e_top1
1300,170393600,5.8194,old_rawroute_fullinput_4e_top1
1310,171704320,5.7556,old_rawroute_fullinput_4e_top1
1320,173015040,5.7209,old_rawroute_fullinput_4e_top1
1330,174325760,5.6682,old_rawroute_fullinput_4e_top1
1340,175636480,5.7241,old_rawroute_fullinput_4e_top1
1350,176947200,5.6897,old_rawroute_fullinput_4e_top1
1360,178257920,5.6309,old_rawroute_fullinput_4e_top1
1370,179568640,5.6596,old_rawroute_fullinput_4e_top1
1380,180879360,5.6585,old_rawroute_fullinput_4e_top1
1390,182190080,5.6516,old_rawroute_fullinput_4e_top1
1400,183500800,5.6826,old_rawroute_fullinput_4e_top1
1410,184811520,5.6219,old_rawroute_fullinput_4e_top1
1420,186122240,5.6552,old_rawroute_fullinput_4e_top1
1430,187432960,5.7001,old_rawroute_fullinput_4e_top1
1440,188743680,5.6301,old_rawroute_fullinput_4e_top1
1450,190054400,5.6165,old_rawroute_fullinput_4e_top1
1460,191365120,5.6167,old_rawroute_fullinput_4e_top1
1470,192675840,5.5337,old_rawroute_fullinput_4e_top1
1480,193986560,5.6243,old_rawroute_fullinput_4e_top1
1490,195297280,5.5219,old_rawroute_fullinput_4e_top1
1500,196608000,5.6568,old_rawroute_fullinput_4e_top1
1510,197918720,5.5321,old_rawroute_fullinput_4e_top1
1520,199229440,5.5755,old_rawroute_fullinput_4e_top1
1530,200540160,5.5357,old_rawroute_fullinput_4e_top1
1540,201850880,5.5635,old_rawroute_fullinput_4e_top1
1550,203161600,5.4746,old_rawroute_fullinput_4e_top1
1560,204472320,5.4936,old_rawroute_fullinput_4e_top1
1570,205783040,5.5705,old_rawroute_fullinput_4e_top1
1580,207093760,5.4725,old_rawroute_fullinput_4e_top1
1590,208404480,5.403,old_rawroute_fullinput_4e_top1
1600,209715200,5.4187,old_rawroute_fullinput_4e_top1
1610,211025920,5.4613,old_rawroute_fullinput_4e_top1
1620,212336640,5.5769,old_rawroute_fullinput_4e_top1
1630,213647360,5.3837,old_rawroute_fullinput_4e_top1
1640,214958080,5.4188,old_rawroute_fullinput_4e_top1
1650,216268800,5.3846,old_rawroute_fullinput_4e_top1
1660,217579520,5.417,old_rawroute_fullinput_4e_top1
1670,218890240,5.438,old_rawroute_fullinput_4e_top1
1680,220200960,5.4104,old_rawroute_fullinput_4e_top1
1690,221511680,5.2862,old_rawroute_fullinput_4e_top1
1700,222822400,5.3223,old_rawroute_fullinput_4e_top1
1710,224133120,5.3956,old_rawroute_fullinput_4e_top1
1720,225443840,5.3873,old_rawroute_fullinput_4e_top1
1730,226754560,5.3117,old_rawroute_fullinput_4e_top1
1740,228065280,5.4183,old_rawroute_fullinput_4e_top1
1750,229376000,5.2832,old_rawroute_fullinput_4e_top1
1760,230686720,5.3181,old_rawroute_fullinput_4e_top1
1770,231997440,5.3495,old_rawroute_fullinput_4e_top1
1780,233308160,5.32,old_rawroute_fullinput_4e_top1
1790,234618880,5.2506,old_rawroute_fullinput_4e_top1
1800,235929600,5.2757,old_rawroute_fullinput_4e_top1
1810,237240320,5.2841,old_rawroute_fullinput_4e_top1
1820,238551040,5.2204,old_rawroute_fullinput_4e_top1
1830,239861760,5.2946,old_rawroute_fullinput_4e_top1
1840,241172480,5.3429,old_rawroute_fullinput_4e_top1
1850,242483200,5.2271,old_rawroute_fullinput_4e_top1
1860,243793920,5.2809,old_rawroute_fullinput_4e_top1
1870,245104640,5.2139,old_rawroute_fullinput_4e_top1
1880,246415360,5.1822,old_rawroute_fullinput_4e_top1
1890,247726080,5.1649,old_rawroute_fullinput_4e_top1
1900,249036800,5.1638,old_rawroute_fullinput_4e_top1
1910,250347520,5.2008,old_rawroute_fullinput_4e_top1
1920,251658240,5.2095,old_rawroute_fullinput_4e_top1
1930,252968960,5.2051,old_rawroute_fullinput_4e_top1
1940,254279680,5.2301,old_rawroute_fullinput_4e_top1
1950,255590400,5.1753,old_rawroute_fullinput_4e_top1
1960,256901120,5.1395,old_rawroute_fullinput_4e_top1
1970,258211840,5.1237,old_rawroute_fullinput_4e_top1
1980,259522560,5.0071,old_rawroute_fullinput_4e_top1
1990,260833280,5.1442,old_rawroute_fullinput_4e_top1
2000,262144000,5.1717,old_rawroute_fullinput_4e_top1
2010,263454720,5.0716,old_rawroute_fullinput_4e_top1
2020,264765440,5.0839,old_rawroute_fullinput_4e_top1
2030,266076160,5.1472,old_rawroute_fullinput_4e_top1
2040,267386880,5.1221,old_rawroute_fullinput_4e_top1
2050,268697600,5.1197,old_rawroute_fullinput_4e_top1
2060,270008320,5.1071,old_rawroute_fullinput_4e_top1
2070,271319040,5.0565,old_rawroute_fullinput_4e_top1
2080,272629760,5.0241,old_rawroute_fullinput_4e_top1
2090,273940480,5.0234,old_rawroute_fullinput_4e_top1
2100,275251200,5.0808,old_rawroute_fullinput_4e_top1
2110,276561920,5.0984,old_rawroute_fullinput_4e_top1
2120,277872640,5.1216,old_rawroute_fullinput_4e_top1
2130,279183360,5.0243,old_rawroute_fullinput_4e_top1
2140,280494080,5.0254,old_rawroute_fullinput_4e_top1
2150,281804800,5.0032,old_rawroute_fullinput_4e_top1
2160,283115520,5.0166,old_rawroute_fullinput_4e_top1
2170,284426240,4.9766,old_rawroute_fullinput_4e_top1
2180,285736960,4.9785,old_rawroute_fullinput_4e_top1
2190,287047680,4.8316,old_rawroute_fullinput_4e_top1
2200,288358400,5.0168,old_rawroute_fullinput_4e_top1
2210,289669120,5.0009,old_rawroute_fullinput_4e_top1
2220,290979840,4.9438,old_rawroute_fullinput_4e_top1
2230,292290560,4.9322,old_rawroute_fullinput_4e_top1
2240,293601280,5.0026,old_rawroute_fullinput_4e_top1
2250,294912000,5.0077,old_rawroute_fullinput_4e_top1
2260,296222720,4.9369,old_rawroute_fullinput_4e_top1
2270,297533440,4.9106,old_rawroute_fullinput_4e_top1
2280,298844160,4.9767,old_rawroute_fullinput_4e_top1
2290,300154880,4.923,old_rawroute_fullinput_4e_top1
2300,301465600,5.0743,old_rawroute_fullinput_4e_top1
2310,302776320,4.9429,old_rawroute_fullinput_4e_top1
2320,304087040,4.8735,old_rawroute_fullinput_4e_top1
2330,305397760,4.9869,old_rawroute_fullinput_4e_top1
2340,306708480,4.9313,old_rawroute_fullinput_4e_top1
2350,308019200,4.9362,old_rawroute_fullinput_4e_top1
2360,309329920,4.8349,old_rawroute_fullinput_4e_top1
2370,310640640,4.8436,old_rawroute_fullinput_4e_top1
2380,311951360,4.8079,old_rawroute_fullinput_4e_top1
2390,313262080,4.8603,old_rawroute_fullinput_4e_top1
2400,314572800,4.8637,old_rawroute_fullinput_4e_top1
2410,315883520,4.9047,old_rawroute_fullinput_4e_top1
2420,317194240,4.8893,old_rawroute_fullinput_4e_top1
2430,318504960,4.844,old_rawroute_fullinput_4e_top1
2440,319815680,4.9158,old_rawroute_fullinput_4e_top1
2450,321126400,4.8018,old_rawroute_fullinput_4e_top1
2460,322437120,4.8078,old_rawroute_fullinput_4e_top1
2470,323747840,4.8485,old_rawroute_fullinput_4e_top1
2480,325058560,4.8027,old_rawroute_fullinput_4e_top1
2490,326369280,4.7349,old_rawroute_fullinput_4e_top1
2500,327680000,4.8341,old_rawroute_fullinput_4e_top1
2510,328990720,4.8007,old_rawroute_fullinput_4e_top1
2520,330301440,4.7609,old_rawroute_fullinput_4e_top1
2530,331612160,4.8183,old_rawroute_fullinput_4e_top1
2540,332922880,4.8083,old_rawroute_fullinput_4e_top1
2550,334233600,4.8578,old_rawroute_fullinput_4e_top1
2560,335544320,4.8758,old_rawroute_fullinput_4e_top1
2570,336855040,4.8338,old_rawroute_fullinput_4e_top1
2580,338165760,4.8508,old_rawroute_fullinput_4e_top1
2590,339476480,4.7688,old_rawroute_fullinput_4e_top1
2600,340787200,4.7782,old_rawroute_fullinput_4e_top1
2610,342097920,4.8359,old_rawroute_fullinput_4e_top1
2620,343408640,4.7909,old_rawroute_fullinput_4e_top1
2630,344719360,4.6341,old_rawroute_fullinput_4e_top1
2640,346030080,4.6375,old_rawroute_fullinput_4e_top1
2650,347340800,4.7797,old_rawroute_fullinput_4e_top1
2660,348651520,4.7593,old_rawroute_fullinput_4e_top1
2670,349962240,4.7613,old_rawroute_fullinput_4e_top1
2680,351272960,4.6645,old_rawroute_fullinput_4e_top1
2690,352583680,4.77,old_rawroute_fullinput_4e_top1
2700,353894400,4.6216,old_rawroute_fullinput_4e_top1
2710,355205120,4.6974,old_rawroute_fullinput_4e_top1
2720,356515840,4.7502,old_rawroute_fullinput_4e_top1
2730,357826560,4.6893,old_rawroute_fullinput_4e_top1
2740,359137280,4.706,old_rawroute_fullinput_4e_top1
2750,360448000,4.7687,old_rawroute_fullinput_4e_top1
2760,361758720,4.6887,old_rawroute_fullinput_4e_top1
2770,363069440,4.6896,old_rawroute_fullinput_4e_top1
2780,364380160,4.7047,old_rawroute_fullinput_4e_top1
2790,365690880,4.7082,old_rawroute_fullinput_4e_top1
2800,367001600,4.7518,old_rawroute_fullinput_4e_top1
2810,368312320,4.7419,old_rawroute_fullinput_4e_top1
2820,369623040,4.7392,old_rawroute_fullinput_4e_top1
2830,370933760,4.6803,old_rawroute_fullinput_4e_top1
2840,372244480,4.6822,old_rawroute_fullinput_4e_top1
2850,373555200,4.7143,old_rawroute_fullinput_4e_top1
2860,374865920,4.7123,old_rawroute_fullinput_4e_top1
2870,376176640,4.6483,old_rawroute_fullinput_4e_top1
2880,377487360,4.6465,old_rawroute_fullinput_4e_top1
2890,378798080,4.5471,old_rawroute_fullinput_4e_top1
2900,380108800,4.6357,old_rawroute_fullinput_4e_top1
2910,381419520,4.6803,old_rawroute_fullinput_4e_top1
2920,382730240,4.7021,old_rawroute_fullinput_4e_top1
2930,384040960,4.6528,old_rawroute_fullinput_4e_top1
2940,385351680,4.709,old_rawroute_fullinput_4e_top1
2950,386662400,4.6903,old_rawroute_fullinput_4e_top1
2960,387973120,4.6561,old_rawroute_fullinput_4e_top1
2970,389283840,4.612,old_rawroute_fullinput_4e_top1
2980,390594560,4.6453,old_rawroute_fullinput_4e_top1
2990,391905280,4.6821,old_rawroute_fullinput_4e_top1
3000,393216000,4.6387,old_rawroute_fullinput_4e_top1
3010,394526720,4.6877,old_rawroute_fullinput_4e_top1
3020,395837440,4.636,old_rawroute_fullinput_4e_top1
3030,397148160,4.5672,old_rawroute_fullinput_4e_top1
3040,398458880,4.631,old_rawroute_fullinput_4e_top1
3050,399769600,4.6014,old_rawroute_fullinput_4e_top1
3060,401080320,4.6887,old_rawroute_fullinput_4e_top1
3070,402391040,4.6375,old_rawroute_fullinput_4e_top1
3080,403701760,4.5971,old_rawroute_fullinput_4e_top1
3090,405012480,4.6315,old_rawroute_fullinput_4e_top1
3100,406323200,4.6402,old_rawroute_fullinput_4e_top1
3110,407633920,4.6376,old_rawroute_fullinput_4e_top1
3120,408944640,4.6777,old_rawroute_fullinput_4e_top1
3130,410255360,4.5813,old_rawroute_fullinput_4e_top1
3140,411566080,4.6337,old_rawroute_fullinput_4e_top1
3150,412876800,4.6316,old_rawroute_fullinput_4e_top1
3160,414187520,4.6252,old_rawroute_fullinput_4e_top1
3170,415498240,4.5827,old_rawroute_fullinput_4e_top1
3180,416808960,4.5703,old_rawroute_fullinput_4e_top1
3190,418119680,4.6014,old_rawroute_fullinput_4e_top1
3200,419430400,4.6048,old_rawroute_fullinput_4e_top1
3210,420741120,4.5893,old_rawroute_fullinput_4e_top1
3220,422051840,4.5683,old_rawroute_fullinput_4e_top1
3230,423362560,4.4693,old_rawroute_fullinput_4e_top1
3240,424673280,4.4927,old_rawroute_fullinput_4e_top1
3250,425984000,4.5977,old_rawroute_fullinput_4e_top1
3260,427294720,4.5807,old_rawroute_fullinput_4e_top1
3270,428605440,4.572,old_rawroute_fullinput_4e_top1
3280,429916160,4.5498,old_rawroute_fullinput_4e_top1
3290,431226880,4.5834,old_rawroute_fullinput_4e_top1
3300,432537600,4.5054,old_rawroute_fullinput_4e_top1
3310,433848320,4.5683,old_rawroute_fullinput_4e_top1
3320,435159040,4.5098,old_rawroute_fullinput_4e_top1
3330,436469760,4.6109,old_rawroute_fullinput_4e_top1
3340,437780480,4.4556,old_rawroute_fullinput_4e_top1
3350,439091200,4.5705,old_rawroute_fullinput_4e_top1
3360,440401920,4.4865,old_rawroute_fullinput_4e_top1
3370,441712640,4.6066,old_rawroute_fullinput_4e_top1
3380,443023360,4.4992,old_rawroute_fullinput_4e_top1
3390,444334080,4.608,old_rawroute_fullinput_4e_top1
3400,445644800,4.4259,old_rawroute_fullinput_4e_top1
3410,446955520,4.5585,old_rawroute_fullinput_4e_top1
3420,448266240,4.538,old_rawroute_fullinput_4e_top1
3430,449576960,4.4791,old_rawroute_fullinput_4e_top1
3440,450887680,4.5601,old_rawroute_fullinput_4e_top1
3450,452198400,4.4043,old_rawroute_fullinput_4e_top1
3460,453509120,4.4951,old_rawroute_fullinput_4e_top1
3470,454819840,4.5264,old_rawroute_fullinput_4e_top1
3480,456130560,4.4846,old_rawroute_fullinput_4e_top1
3490,457441280,4.5396,old_rawroute_fullinput_4e_top1
3500,458752000,4.5444,old_rawroute_fullinput_4e_top1
3510,460062720,4.4199,old_rawroute_fullinput_4e_top1
3520,461373440,4.4916,old_rawroute_fullinput_4e_top1
3530,462684160,4.485,old_rawroute_fullinput_4e_top1
3540,463994880,4.5031,old_rawroute_fullinput_4e_top1
3550,465305600,4.5357,old_rawroute_fullinput_4e_top1
3560,466616320,4.5245,old_rawroute_fullinput_4e_top1
3570,467927040,4.5298,old_rawroute_fullinput_4e_top1
3580,469237760,4.486,old_rawroute_fullinput_4e_top1
3590,470548480,4.497,old_rawroute_fullinput_4e_top1
3600,471859200,4.4624,old_rawroute_fullinput_4e_top1
3610,473169920,4.4951,old_rawroute_fullinput_4e_top1
3620,474480640,4.4947,old_rawroute_fullinput_4e_top1
3630,475791360,4.4298,old_rawroute_fullinput_4e_top1
3640,477102080,4.532,old_rawroute_fullinput_4e_top1
3650,478412800,4.4464,old_rawroute_fullinput_4e_top1
3660,479723520,4.3889,old_rawroute_fullinput_4e_top1
3670,481034240,4.5579,old_rawroute_fullinput_4e_top1
3680,482344960,4.4702,old_rawroute_fullinput_4e_top1
3690,483655680,4.4195,old_rawroute_fullinput_4e_top1
3700,484966400,4.4947,old_rawroute_fullinput_4e_top1
3710,486277120,4.491,old_rawroute_fullinput_4e_top1
3720,487587840,4.4324,old_rawroute_fullinput_4e_top1
3730,488898560,4.3648,old_rawroute_fullinput_4e_top1
3740,490209280,4.4039,old_rawroute_fullinput_4e_top1
3750,491520000,4.3889,old_rawroute_fullinput_4e_top1
