benchmark,task,method,samples,exact_accuracy,avg_rouge_l,avg_score,avg_prompt_tokens,token_ratio_vs_full_raw,avg_seconds,speedup_vs_full_raw
ruler_8192,niah_multiquery,recent_plus_span_top2_b1_a0,1,1,0.18181818181818182,1.0,3674,0.48591456156593044,4.773592164274305,1.2899185394446928
ruler_8192,niah_multiquery,recent_plus_span_top3_b0_a0,1,1,0.18181818181818182,1.0,3674,0.48591456156593044,4.7609709040261805,1.2933380935468706
ruler_8192,niah_multivalue,full_raw,1,1,0.16666666666666669,1.0,7538,1.0,6.1320143160410225,1.0
ruler_8192,niah_multivalue,recent_plus_full_old_raw,1,1,0.16666666666666669,1.0,7546,1.0010612894667021,6.127536843996495,1.0007307131982266
ruler_8192,niah_multivalue,recent_plus_kv_safe_rule_v0,1,1,0.16666666666666669,1.0,6744,0.8946670204298223,5.851665136869997,1.0479092997657384
ruler_8192,niah_multivalue,recent_plus_prefix_to_farthest_top2,1,1,0.16666666666666669,1.0,6744,0.8946670204298223,5.848182542715222,1.0485333300136732
ruler_8192,niah_multivalue,recent_plus_prefix_to_farthest_top3,1,1,0.16666666666666669,1.0,6744,0.8946670204298223,5.851456885226071,1.047946594552087
ruler_8192,niah_multivalue,recent_plus_retrieval_raw_k2,1,1,0.0689655172413793,1.0,3752,0.49774475988325817,4.792671175673604,1.279456505834489
ruler_8192,niah_multivalue,recent_plus_retrieval_raw_k3,1,1,0.10526315789473684,1.0,4783,0.634518439904484,5.147966239135712,1.1911527836807494
ruler_8192,niah_multivalue,recent_plus_span_top2_b0_a0,1,1,0.0689655172413793,1.0,2616,0.3470416556115681,4.435983282048255,1.382334857044287
ruler_8192,niah_multivalue,recent_plus_span_top2_b1_a0,1,1,0.0689655172413793,1.0,3648,0.4839479968161316,4.779710576869547,1.2829258628578222
ruler_8192,niah_multivalue,recent_plus_span_top3_b0_a0,1,1,0.09523809523809523,1.0,3648,0.4839479968161316,4.772227094043046,1.2849376601744995
ruler_8192,niah_single_1,full_raw,1,1,0.05714285714285715,1.0,7881,1.0,6.226572322193533,1.0
ruler_8192,niah_single_1,recent_plus_full_old_raw,1,1,0.05714285714285715,1.0,7889,1.001015099606649,6.24104718118906,0.9976807002774862
ruler_8192,niah_single_1,recent_plus_kv_safe_rule_v0,1,1,0.05714285714285715,1.0,1582,0.20073594721482046,4.091649324633181,1.52177565284184
ruler_8192,niah_single_1,recent_plus_prefix_to_farthest_top2,1,1,0.05714285714285715,1.0,1582,0.20073594721482046,4.087193125393242,1.5234348197320515
ruler_8192,niah_single_1,recent_plus_prefix_to_farthest_top3,1,1,0.05714285714285715,1.0,1582,0.20073594721482046,4.0861101960763335,1.5238385710137157
ruler_8192,niah_single_1,recent_plus_retrieval_raw_k2,1,1,0.05714285714285715,1.0,2097,0.26608298439284356,4.2416435540653765,1.4679621808922898
ruler_8192,niah_single_1,recent_plus_retrieval_raw_k3,1,1,0.05714285714285715,1.0,2097,0.26608298439284356,4.25072189187631,1.4648270295201702
ruler_8192,niah_single_1,recent_plus_span_top2_b0_a0,1,1,0.05714285714285715,1.0,1582,0.20073594721482046,4.088883950840682,1.5228048526330367
ruler_8192,niah_single_1,recent_plus_span_top2_b1_a0,1,1,0.05714285714285715,1.0,1582,0.20073594721482046,4.084022248629481,1.524617630152003
ruler_8192,niah_single_1,recent_plus_span_top3_b0_a0,1,1,0.05714285714285715,1.0,1582,0.20073594721482046,4.08586507383734,1.5239299902641414
ruler_8192,niah_single_2,full_raw,1,1,0.052631578947368425,1.0,8061,1.0,6.27768680267036,1.0
ruler_8192,niah_single_2,recent_plus_full_old_raw,1,1,0.05,1.0,8069,1.0009924327006574,6.306681088171899,0.9954026079492242
ruler_8192,niah_single_2,recent_plus_kv_safe_rule_v0,1,1,0.05,1.0,2615,0.32440143902741597,4.4291369947604835,1.4173611721869626
ruler_8192,niah_single_2,recent_plus_prefix_to_farthest_top2,1,1,0.05,1.0,2615,0.32440143902741597,4.423624443821609,1.4191274332608148
ruler_8192,niah_single_2,recent_plus_prefix_to_farthest_top3,1,1,0.05,1.0,4679,0.5804490757970475,5.109204716980457,1.228701363600963
ruler_8192,niah_single_2,recent_plus_retrieval_raw_k2,1,1,0.05,1.0,3282,0.40714551544473393,4.6367989317514,1.3538837665965315
ruler_8192,niah_single_2,recent_plus_retrieval_raw_k3,1,1,0.05128205128205127,1.0,4313,0.5350452797419675,4.98313717590645,1.2597860707152673
ruler_8192,niah_single_2,recent_plus_span_top2_b0_a0,1,1,0.05,1.0,2615,0.32440143902741597,4.4275553449988365,1.4178674942508278
ruler_8192,niah_single_2,recent_plus_span_top2_b1_a0,1,1,0.05,1.0,2615,0.32440143902741597,4.432497617788613,1.4162865598565888
ruler_8192,niah_single_2,recent_plus_span_top3_b0_a0,1,1,0.05,1.0,3647,0.4524252574122317,4.7609588648192585,1.3185761484012908
ruler_8192,vt,full_raw,1,1,0.06451612903225806,1.0,7937,1.0,6.279035523999482,1.0
ruler_8192,vt,recent_plus_full_old_raw,1,1,0.06451612903225806,1.0,7944,1.0008819453193902,6.276415649335831,1.0004174157369468
ruler_8192,vt,recent_plus_kv_safe_rule_v0,1,1,0.06451612903225806,1.0,7944,1.0008819453193902,6.273125466424972,1.0009421232854567
ruler_8192,vt,recent_plus_prefix_to_farthest_top2,1,1,0.06060606060606061,1.0,1606,0.20234345470580825,4.100718612782657,1.5312037027916596
ruler_8192,vt,recent_plus_prefix_to_farthest_top3,1,1,0.06060606060606061,1.0,1606,0.20234345470580825,4.101252536755055,1.5310043621375014
ruler_8192,vt,recent_plus_retrieval_raw_k2,1,1,0.05882352941176471,1.0,2156,0.27163915837218094,4.279835009947419,1.4671209309250042
ruler_8192,vt,recent_plus_retrieval_raw_k3,1,1,0.05882352941176471,1.0,2156,0.27163915837218094,4.274953802116215,1.4687961121103095
ruler_8192,vt,recent_plus_span_top2_b0_a0,1,1,0.06060606060606061,1.0,1606,0.20234345470580825,4.108164990786463,1.5284282734704455
ruler_8192,vt,recent_plus_span_top2_b1_a0,1,1,0.06060606060606061,1.0,1606,0.20234345470580825,4.101174513343722,1.5310334889602473
ruler_8192,vt,recent_plus_span_top3_b0_a0,1,1,0.06060606060606061,1.0,1606,0.20234345470580825,4.098112013656646,1.5321776230310629
