benchmark,task,method,samples,exact_accuracy,avg_rouge_l,avg_score,avg_prompt_tokens,token_ratio_vs_full_raw,avg_seconds,speedup_vs_full_raw
ruler_4096,vt,recent_plus_span_top3_b0_a0,1,1,0.07142857142857142,1.0,2637,0.6840466926070039,4.410296224988997,1.099833898097592
ruler_4096,vt,recent_plus_summary1_4,1,1,0.07142857142857142,1.0,892,0.23138780804150455,3.855188679881394,1.2581986749981775
ruler_4096,vt,router_safe,1,1,0.07142857142857142,1.0,2637,0.6840466926070039,4.415436584036797,1.098553494445187
ruler_8192,cwe,full_raw,1,1,0.0909090909090909,1.0,10965,1.0,7.419850809965283,1.0
ruler_8192,cwe,recent_plus_retrieval_raw_k2,1,1,0.08695652173913045,1.0,3696,0.33707250341997264,4.789797911886126,1.5490947523177434
ruler_8192,cwe,recent_plus_span_top3_b0_a0,1,1,0.08695652173913045,1.0,3646,0.3325125398996808,4.788584284950048,1.5494873575233903
ruler_8192,cwe,recent_plus_summary1_4,1,0,0.0,0.0,2768,0.25243958048335613,4.489369421266019,1.652760134823758
ruler_8192,cwe,router_safe,1,1,0.08695652173913045,1.0,3646,0.3325125398996808,4.7980622770264745,1.5464265325383857
ruler_8192,fwe,full_raw,1,1,0.06451612903225806,1.0,7921,1.0,6.269673719070852,1.0
ruler_8192,fwe,recent_plus_retrieval_raw_k2,1,1,0.10526315789473684,1.0,2386,0.3012245928544376,4.367867740802467,1.4354083253260284
ruler_8192,fwe,recent_plus_span_top3_b0_a0,1,1,0.125,1.0,1582,0.1997222572907461,4.1149538131430745,1.5236316138095276
ruler_8192,fwe,recent_plus_summary1_4,1,1,0.11764705882352941,1.0,1969,0.24857972478222445,4.253750836942345,1.4739165408140313
ruler_8192,fwe,router_safe,1,1,0.125,1.0,1582,0.1997222572907461,4.1195247559808195,1.5219410224367258
ruler_8192,niah_multikey_1,full_raw,1,1,0.052631578947368425,1.0,7534,1.0,6.090695325750858,1.0
ruler_8192,niah_multikey_1,recent_plus_retrieval_raw_k2,1,1,0.05882352941176471,1.0,3757,0.4986726838332891,4.7656957022845745,1.278028583073633
ruler_8192,niah_multikey_1,recent_plus_span_top3_b0_a0,1,1,0.05405405405405406,1.0,3469,0.4604459782320149,4.678586940746754,1.301823692257542
ruler_8192,niah_multikey_1,recent_plus_summary1_4,1,0,0.0,0.0,2305,0.3059463764268649,4.30514160124585,1.414749127877302
ruler_8192,niah_multikey_1,router_safe,1,1,0.05405405405405406,1.0,3469,0.4604459782320149,4.681670284830034,1.3009663122767259
ruler_8192,niah_multiquery,full_raw,1,1,0.18181818181818182,1.0,7561,1.0,6.1053379396907985,1.0
ruler_8192,niah_multiquery,recent_plus_retrieval_raw_k2,1,1,0.18181818181818182,1.0,3771,0.4987435524401534,4.765653323382139,1.28111247826938
ruler_8192,niah_multiquery,recent_plus_span_top3_b0_a0,1,1,0.18181818181818182,1.0,3674,0.48591456156593044,4.740242508240044,1.2879800831028763
ruler_8192,niah_multiquery,recent_plus_summary1_4,1,0,0.0,0.0,2327,0.30776352334347307,4.326375498902053,1.4111900229742451
ruler_8192,niah_multiquery,router_safe,1,1,0.18181818181818182,1.0,3674,0.48591456156593044,4.735239420086145,1.289340917756536
ruler_8192,niah_multivalue,full_raw,1,1,0.16666666666666669,1.0,7538,1.0,6.076817485969514,1.0
ruler_8192,niah_multivalue,recent_plus_retrieval_raw_k2,1,1,0.0689655172413793,1.0,3752,0.49774475988325817,4.800872544758022,1.265773550394432
ruler_8192,niah_multivalue,recent_plus_span_top3_b0_a0,1,1,0.09523809523809523,1.0,3648,0.4839479968161316,4.783782962244004,1.2702953988361891
ruler_8192,niah_multivalue,recent_plus_summary1_4,1,1,0.05405405405405406,1.0,2308,0.3061820111435394,4.314706860110164,1.40839637152415
ruler_8192,niah_multivalue,router_safe,1,1,0.09523809523809523,1.0,3648,0.4839479968161316,4.744273382704705,1.2808742236740849
ruler_8192,niah_single_1,full_raw,1,1,0.05714285714285715,1.0,7881,1.0,6.204891952686012,1.0
